--time	Susceptibles	Infected	Recovered	Deaths	
22.66	37968.4	6806.243	710994.5	72.82861	
22.67	37964.54	6785.906	711018.7	72.82864	
22.68	37960.69	6765.63	711042.9	72.82867	
22.69	37956.86	6745.414	711066.9	72.82869	
22.7	37953.03	6725.258	711090.9	72.82872	
22.71	37949.22	6705.162	711114.8	72.82875	
22.72	37945.42	6685.125	711138.6	72.82878	
22.73	37941.63	6665.148	711162.4	72.8288	
22.74	37937.85	6645.231	711186.1	72.82883	
22.75	37934.09	6625.372	711209.7	72.82886	
22.76	37930.33	6605.573	711233.3	72.82889	
22.77	37926.59	6585.832	711256.7	72.82891	
22.78	37922.86	6566.15	711280.2	72.82894	
22.79	37919.14	6546.526	711303.5	72.82897	
22.8	37915.43	6526.961	711326.8	72.829	
22.81	37911.74	6507.454	711350	72.82902	
22.82	37908.05	6488.005	711373.1	72.82905	
22.83	37904.38	6468.613	711396.2	72.82908	
22.84	37900.71	6449.279	711419.2	72.8291	
22.85	37897.06	6430.003	711442.1	72.82913	
22.86	37893.42	6410.783	711465	72.82916	
22.87	37889.8	6391.621	711487.8	72.82918	
22.88	37886.18	6372.516	711510.5	72.82921	
22.89	37882.57	6353.468	711533.1	72.82924	
22.9	37878.98	6334.476	711555.7	72.82926	
22.91	37875.39	6315.541	711578.2	72.82929	
22.92	37871.82	6296.661	711600.7	72.82932	
22.93	37868.26	6277.838	711623.1	72.82934	
22.94	37864.71	6259.071	711645.4	72.82937	
22.95	37861.17	6240.36	711667.6	72.82939	
22.96	37857.64	6221.704	711689.8	72.82942	
22.97	37854.12	6203.104	711711.9	72.82945	
22.98	37850.61	6184.559	711734	72.82947	
22.99	37847.12	6166.069	711756	72.8295	
23	37843.63	6147.634	711777.9	72.82952	
23.01	37840.16	6129.254	711799.8	72.82955	
23.02	37836.69	6110.929	711821.5	72.82957	
23.03	37833.24	6092.658	711843.3	72.8296	
23.04	37829.8	6074.441	711864.9	72.82962	
23.05	37826.36	6056.279	711886.5	72.82965	
23.06	37822.94	6038.17	711908.1	72.82967	
23.07	37819.53	6020.115	711929.5	72.8297	
23.08	37816.13	6002.114	711950.9	72.82972	
23.09	37812.74	5984.167	711972.3	72.82975	
23.1	37809.36	5966.273	711993.5	72.82977	
23.11	37805.99	5948.432	712014.7	72.8298	
23.12	37802.63	5930.644	712035.9	72.82982	
23.13	37799.28	5912.909	712057	72.82985	
23.14	37795.94	5895.227	712078	72.82987	
23.15	37792.62	5877.597	712099	72.8299	
23.16	37789.3	5860.02	712119.9	72.82992	
23.17	37785.99	5842.495	712140.7	72.82995	
23.18	37782.69	5825.022	712161.5	72.82997	
23.19	37779.41	5807.601	712182.2	72.82999	
23.2	37776.13	5790.232	712202.8	72.83002	
23.21	37772.86	5772.915	712223.4	72.83004	
23.22	37769.6	5755.649	712243.9	72.83007	
23.23	37766.36	5738.435	712264.4	72.83009	
23.24	37763.12	5721.271	712284.8	72.83011	
23.25	37759.89	5704.159	712305.1	72.83014	
23.26	37756.68	5687.098	712325.4	72.83016	
23.27	37753.47	5670.087	712345.6	72.83018	
23.28	37750.27	5653.127	712365.8	72.83021	
23.29	37747.08	5636.218	712385.9	72.83023	
23.3	37743.91	5619.359	712405.9	72.83025	
23.31	37740.74	5602.55	712425.9	72.83028	
23.32	37737.58	5585.791	712445.8	72.8303	
23.33	37734.43	5569.082	712465.7	72.83032	
23.34	37731.29	5552.422	712485.5	72.83035	
23.35	37728.16	5535.812	712505.2	72.83037	
23.36	37725.04	5519.252	712524.9	72.83039	
23.37	37721.93	5502.741	712544.5	72.83042	
23.38	37718.83	5486.279	712564.1	72.83044	
23.39	37715.74	5469.866	712583.6	72.83046	
23.4	37712.66	5453.502	712603	72.83048	
23.41	37709.59	5437.186	712622.4	72.83051	
23.42	37706.53	5420.919	712641.7	72.83053	
23.43	37703.47	5404.701	712661	72.83055	
23.44	37700.43	5388.531	712680.2	72.83057	
23.45	37697.4	5372.409	712699.4	72.8306	
23.46	37694.37	5356.335	712718.5	72.83062	
23.47	37691.35	5340.308	712737.5	72.83064	
23.48	37688.35	5324.33	712756.5	72.83066	
23.49	37685.35	5308.399	712775.4	72.83068	
23.5	37682.36	5292.516	712794.3	72.83071	
23.51	37679.38	5276.679	712813.1	72.83073	
23.52	37676.41	5260.89	712831.9	72.83075	
23.53	37673.45	5245.148	712850.6	72.83077	
23.54	37670.5	5229.453	712869.2	72.83079	
23.55	37667.56	5213.805	712887.8	72.83082	
23.56	37664.63	5198.203	712906.3	72.83084	
23.57	37661.7	5182.648	712924.8	72.83086	
23.58	37658.79	5167.139	712943.2	72.83088	
23.59	37655.88	5151.676	712961.6	72.8309	
23.6	37652.98	5136.259	712979.9	72.83092	
23.61	37650.09	5120.888	712998.2	72.83094	
23.62	37647.21	5105.563	713016.4	72.83097	
23.63	37644.34	5090.283	713034.5	72.83099	
23.64	37641.48	5075.05	713052.6	72.83101	
23.65	37638.63	5059.861	713070.7	72.83103	
23.66	37635.78	5044.718	713088.7	72.83105	
23.67	37632.95	5029.619	713106.6	72.83107	
23.68	37630.12	5014.566	713124.5	72.83109	
23.69	37627.3	4999.558	713142.3	72.83111	
23.7	37624.49	4984.594	713160.1	72.83113	
23.71	37621.69	4969.675	713177.8	72.83115	
23.72	37618.9	4954.8	713195.5	72.83117	
23.73	37616.11	4939.97	713213.1	72.83119	
23.74	37613.34	4925.184	713230.6	72.83122	
23.75	37610.57	4910.442	713248.2	72.83124	
23.76	37607.81	4895.743	713265.6	72.83126	
23.77	37605.06	4881.089	713283	72.83128	
23.78	37602.32	4866.478	713300.4	72.8313	
23.79	37599.59	4851.911	713317.7	72.83132	
23.8	37596.86	4837.387	713334.9	72.83134	
23.81	37594.15	4822.907	713352.1	72.83136	
23.82	37591.44	4808.469	713369.3	72.83138	
23.83	37588.74	4794.075	713386.4	72.8314	
23.84	37586.05	4779.723	713403.4	72.83142	
23.85	37583.36	4765.415	713420.4	72.83144	
23.86	37580.69	4751.149	713437.3	72.83146	
23.87	37578.02	4736.925	713454.2	72.83148	
23.88	37575.36	4722.744	713471.1	72.8315	
23.89	37572.71	4708.605	713487.9	72.83152	
23.9	37570.07	4694.509	713504.6	72.83153	
23.91	37567.43	4680.454	713521.3	72.83155	
23.92	37564.81	4666.441	713537.9	72.83157	
23.93	37562.19	4652.47	713554.5	72.83159	
23.94	37559.58	4638.541	713571	72.83161	
23.95	37556.98	4624.653	713587.5	72.83163	
23.96	37554.38	4610.806	713604	72.83165	
23.97	37551.8	4597.001	713620.4	72.83167	
23.98	37549.22	4583.237	713636.7	72.83169	
23.99	37546.65	4569.514	713653	72.83171	
24	37544.08	4555.832	713669.3	72.83173	
24.01	37541.53	4542.191	713685.4	72.83175	
24.02	37538.98	4528.59	713701.6	72.83176	
24.03	37536.44	4515.03	713717.7	72.83178	
24.04	37533.91	4501.511	713733.7	72.8318	
24.05	37531.39	4488.031	713749.7	72.83182	
24.06	37528.87	4474.592	713765.7	72.83184	
24.07	37526.36	4461.193	713781.6	72.83186	
24.08	37523.86	4447.834	713797.5	72.83188	
24.09	37521.37	4434.515	713813.3	72.83189	
24.1	37518.89	4421.235	713829	72.83191	
24.11	37516.41	4407.995	713844.8	72.83193	
24.12	37513.94	4394.795	713860.4	72.83195	
24.13	37511.48	4381.634	713876.1	72.83197	
24.14	37509.02	4368.512	713891.6	72.83199	
24.15	37506.57	4355.429	713907.2	72.832	
24.16	37504.13	4342.386	713922.6	72.83202	
24.17	37501.7	4329.381	713938.1	72.83204	
24.18	37499.28	4316.415	713953.5	72.83206	
24.19	37496.86	4303.488	713968.8	72.83208	
24.2	37494.45	4290.599	713984.1	72.83209	
24.21	37492.04	4277.749	713999.4	72.83211	
24.22	37489.65	4264.937	714014.6	72.83213	
24.23	37487.26	4252.163	714029.7	72.83215	
24.24	37484.88	4239.427	714044.9	72.83216	
24.25	37482.51	4226.73	714059.9	72.83218	
24.26	37480.14	4214.07	714075	72.8322	
24.27	37477.78	4201.448	714089.9	72.83222	
24.28	37475.43	4188.864	714104.9	72.83223	
24.29	37473.08	4176.317	714119.8	72.83225	
24.3	37470.75	4163.808	714134.6	72.83227	
24.31	37468.42	4151.336	714149.4	72.83229	
24.32	37466.09	4138.901	714164.2	72.8323	
24.33	37463.78	4126.503	714178.9	72.83232	
24.34	37461.47	4114.143	714193.6	72.83234	
24.35	37459.16	4101.819	714208.2	72.83235	
24.36	37456.87	4089.532	714222.8	72.83237	
24.37	37454.58	4077.281	714237.3	72.83239	
24.38	37452.3	4065.067	714251.8	72.83241	
24.39	37450.03	4052.89	714266.3	72.83242	
24.4	37447.76	4040.749	714280.7	72.83244	
24.41	37445.5	4028.644	714295	72.83246	
24.42	37443.25	4016.576	714309.3	72.83247	
24.43	37441	4004.543	714323.6	72.83249	
24.44	37438.76	3992.546	714337.9	72.83251	
24.45	37436.53	3980.585	714352.1	72.83252	
24.46	37434.3	3968.66	714366.2	72.83254	
24.47	37432.08	3956.77	714380.3	72.83256	
24.48	37429.87	3944.916	714394.4	72.83257	
24.49	37427.66	3933.098	714408.4	72.83259	
24.5	37425.47	3921.314	714422.4	72.8326	
24.51	37423.27	3909.566	714436.3	72.83262	
24.52	37421.09	3897.853	714450.2	72.83264	
24.53	37418.91	3886.174	714464.1	72.83265	
24.54	37416.74	3874.531	714477.9	72.83267	
24.55	37414.57	3862.922	714491.7	72.83268	
24.56	37412.41	3851.348	714505.4	72.8327	
24.57	37410.26	3839.809	714519.1	72.83272	
24.58	37408.12	3828.304	714532.7	72.83273	
24.59	37405.98	3816.833	714546.4	72.83275	
24.6	37403.84	3805.397	714559.9	72.83276	
24.61	37401.72	3793.995	714573.5	72.83278	
24.62	37399.6	3782.626	714586.9	72.8328	
24.63	37397.49	3771.292	714600.4	72.83281	
24.64	37395.38	3759.992	714613.8	72.83283	
24.65	37393.28	3748.725	714627.2	72.83284	
24.66	37391.19	3737.492	714640.5	72.83286	
24.67	37389.1	3726.293	714653.8	72.83287	
24.68	37387.02	3715.127	714667	72.83289	
24.69	37384.94	3703.994	714680.2	72.8329	
24.7	37382.87	3692.894	714693.4	72.83292	
24.71	37380.81	3681.828	714706.5	72.83294	
24.72	37378.76	3670.795	714719.6	72.83295	
24.73	37376.71	3659.795	714732.7	72.83297	
24.74	37374.66	3648.827	714745.7	72.83298	
24.75	37372.63	3637.892	714758.6	72.833	
24.76	37370.6	3626.99	714771.6	72.83301	
24.77	37368.57	3616.121	714784.5	72.83303	
24.78	37366.55	3605.284	714797.3	72.83304	
24.79	37364.54	3594.479	714810.1	72.83306	
24.8	37362.53	3583.707	714822.9	72.83307	
24.81	37360.53	3572.967	714835.7	72.83309	
24.82	37358.54	3562.259	714848.4	72.8331	
24.83	37356.55	3551.583	714861	72.83312	
24.84	37354.57	3540.938	714873.7	72.83313	
24.85	37352.6	3530.326	714886.2	72.83314	
24.86	37350.63	3519.745	714898.8	72.83316	
24.87	37348.66	3509.196	714911.3	72.83317	
24.88	37346.7	3498.678	714923.8	72.83319	
24.89	37344.75	3488.192	714936.2	72.8332	
24.9	37342.81	3477.737	714948.6	72.83322	
24.91	37340.87	3467.314	714961	72.83323	
24.92	37338.93	3456.921	714973.3	72.83325	
24.93	37337.01	3446.56	714985.6	72.83326	
24.94	37335.08	3436.229	714997.9	72.83327	
24.95	37333.17	3425.93	715010.1	72.83329	
24.96	37331.26	3415.661	715022.2	72.8333	
24.97	37329.35	3405.423	715034.4	72.83332	
24.98	37327.45	3395.215	715046.5	72.83333	
24.99	37325.56	3385.038	715058.6	72.83335	
25	37323.67	3374.892	715070.6	72.83336	
25.01	37321.79	3364.775	715082.6	72.83337	
25.02	37319.92	3354.689	715094.6	72.83339	
25.03	37318.05	3344.633	715106.5	72.8334	
25.04	37316.18	3334.607	715118.4	72.83342	
25.05	37314.32	3324.611	715130.2	72.83343	
25.06	37312.47	3314.645	715142.1	72.83344	
25.07	37310.62	3304.709	715153.8	72.83346	
25.08	37308.78	3294.802	715165.6	72.83347	
25.09	37306.94	3284.925	715177.3	72.83348	
25.1	37305.11	3275.078	715189	72.8335	
25.11	37303.29	3265.26	715200.6	72.83351	
25.12	37301.47	3255.471	715212.2	72.83352	
25.13	37299.66	3245.712	715223.8	72.83354	
25.14	37297.85	3235.981	715235.3	72.83355	
25.15	37296.04	3226.28	715246.8	72.83357	
25.16	37294.25	3216.608	715258.3	72.83358	
25.17	37292.46	3206.965	715269.7	72.83359	
25.18	37290.67	3197.35	715281.1	72.83361	
25.19	37288.89	3187.765	715292.5	72.83362	
25.2	37287.11	3178.208	715303.8	72.83363	
25.21	37285.34	3168.679	715315.1	72.83364	
25.22	37283.58	3159.179	715326.4	72.83366	
25.23	37281.82	3149.707	715337.6	72.83367	
25.24	37280.06	3140.264	715348.8	72.83368	
25.25	37278.32	3130.849	715360	72.8337	
25.26	37276.57	3121.462	715371.1	72.83371	
25.27	37274.83	3112.103	715382.2	72.83372	
25.28	37273.1	3102.772	715393.3	72.83374	
25.29	37271.37	3093.469	715404.3	72.83375	
25.3	37269.65	3084.194	715415.3	72.83376	
25.31	37267.94	3074.947	715426.3	72.83377	
25.32	37266.22	3065.727	715437.2	72.83379	
25.33	37264.52	3056.535	715448.1	72.8338	
25.34	37262.82	3047.37	715459	72.83381	
25.35	37261.12	3038.233	715469.8	72.83382	
25.36	37259.43	3029.123	715480.6	72.83384	
25.37	37257.74	3020.04	715491.4	72.83385	
25.38	37256.06	3010.984	715502.1	72.83386	
25.39	37254.39	3001.956	715512.8	72.83388	
25.4	37252.72	2992.954	715523.5	72.83389	
25.41	37251.05	2983.98	715534.1	72.8339	
25.42	37249.39	2975.032	715544.7	72.83391	
25.43	37247.74	2966.111	715555.3	72.83392	
25.44	37246.08	2957.216	715565.9	72.83394	
25.45	37244.44	2948.349	715576.4	72.83395	
25.46	37242.8	2939.507	715586.9	72.83396	
25.47	37241.16	2930.693	715597.3	72.83397	
25.48	37239.53	2921.904	715607.7	72.83399	
25.49	37237.91	2913.142	715618.1	72.834	
25.5	37236.29	2904.406	715628.5	72.83401	
25.51	37234.67	2895.696	715638.8	72.83402	
25.52	37233.06	2887.013	715649.1	72.83403	
25.53	37231.46	2878.355	715659.4	72.83405	
25.54	37229.86	2869.723	715669.6	72.83406	
25.55	37228.26	2861.117	715679.8	72.83407	
25.56	37226.67	2852.536	715690	72.83408	
25.57	37225.08	2843.982	715700.1	72.83409	
25.58	37223.5	2835.453	715710.2	72.83411	
25.59	37221.93	2826.949	715720.3	72.83412	
25.6	37220.35	2818.471	715730.3	72.83413	
25.61	37218.79	2810.018	715740.4	72.83414	
25.62	37217.22	2801.591	715750.4	72.83415	
25.63	37215.67	2793.188	715760.3	72.83416	
25.64	37214.11	2784.811	715770.2	72.83418	
25.65	37212.57	2776.459	715780.1	72.83419	
25.66	37211.02	2768.132	715790	72.8342	
25.67	37209.48	2759.83	715799.9	72.83421	
25.68	37207.95	2751.553	715809.7	72.83422	
25.69	37206.42	2743.3	715819.4	72.83423	
25.7	37204.9	2735.072	715829.2	72.83424	
25.71	37203.38	2726.869	715838.9	72.83426	
25.72	37201.86	2718.69	715848.6	72.83427	
25.73	37200.35	2710.536	715858.3	72.83428	
25.74	37198.84	2702.406	715867.9	72.83429	
25.75	37197.34	2694.3	715877.5	72.8343	
25.76	37195.85	2686.219	715887.1	72.83431	
25.77	37194.35	2678.162	715896.6	72.83432	
25.78	37192.87	2670.129	715906.2	72.83433	
25.79	37191.38	2662.12	715915.7	72.83434	
25.8	37189.9	2654.135	715925.1	72.83436	
25.81	37188.43	2646.174	715934.6	72.83437	
25.82	37186.96	2638.236	715944	72.83438	
25.83	37185.49	2630.323	715953.3	72.83439	
25.84	37184.03	2622.433	715962.7	72.8344	
25.85	37182.58	2614.567	715972	72.83441	
25.86	37181.12	2606.724	715981.3	72.83442	
25.87	37179.68	2598.905	715990.6	72.83443	
25.88	37178.23	2591.109	715999.8	72.83444	
25.89	37176.79	2583.336	716009	72.83445	
25.9	37175.36	2575.587	716018.2	72.83446	
25.91	37173.93	2567.861	716027.4	72.83447	
25.92	37172.5	2560.158	716036.5	72.83449	
25.93	37171.08	2552.478	716045.6	72.8345	
25.94	37169.67	2544.821	716054.7	72.83451	
25.95	37168.25	2537.187	716063.7	72.83452	
25.96	37166.84	2529.576	716072.7	72.83453	
25.97	37165.44	2521.988	716081.7	72.83454	
25.98	37164.04	2514.422	716090.7	72.83455	
25.99	37162.64	2506.879	716099.6	72.83456	
26	37161.25	2499.358	716108.6	72.83457	
26.01	37159.87	2491.861	716117.4	72.83458	
26.02	37158.48	2484.385	716126.3	72.83459	
26.03	37157.1	2476.932	716135.1	72.8346	
26.04	37155.73	2469.501	716143.9	72.83461	
26.05	37154.36	2462.093	716152.7	72.83462	
26.06	37152.99	2454.706	716161.5	72.83463	
26.07	37151.63	2447.342	716170.2	72.83464	
26.08	37150.27	2440	716178.9	72.83465	
26.09	37148.92	2432.679	716187.6	72.83466	
26.1	37147.57	2425.381	716196.2	72.83467	
26.11	37146.22	2418.104	716204.8	72.83468	
26.12	37144.88	2410.85	716213.4	72.83469	
26.13	37143.54	2403.617	716222	72.8347	
26.14	37142.21	2396.405	716230.6	72.83471	
26.15	37140.88	2389.216	716239.1	72.83472	
26.16	37139.55	2382.047	716247.6	72.83473	
26.17	37138.23	2374.901	716256	72.83474	
26.18	37136.91	2367.775	716264.5	72.83475	
26.19	37135.6	2360.671	716272.9	72.83476	
26.2	37134.29	2353.588	716281.3	72.83477	
26.21	37132.99	2346.527	716289.7	72.83478	
26.22	37131.69	2339.486	716298	72.83479	
26.23	37130.39	2332.467	716306.3	72.8348	
26.24	37129.09	2325.469	716314.6	72.83481	
26.25	37127.8	2318.491	716322.9	72.83482	
26.26	37126.52	2311.535	716331.1	72.83483	
26.27	37125.24	2304.599	716339.3	72.83484	
26.28	37123.96	2297.684	716347.5	72.83485	
26.29	37122.68	2290.79	716355.7	72.83486	
26.3	37121.41	2283.916	716363.8	72.83487	
26.31	37120.15	2277.063	716372	72.83488	
26.32	37118.89	2270.231	716380	72.83489	
26.33	37117.63	2263.419	716388.1	72.8349	
26.34	37116.37	2256.627	716396.2	72.8349	
26.35	37115.12	2249.856	716404.2	72.83491	
26.36	37113.87	2243.105	716412.2	72.83492	
26.37	37112.63	2236.374	716420.2	72.83493	
26.38	37111.39	2229.664	716428.1	72.83494	
26.39	37110.15	2222.973	716436	72.83495	
26.4	37108.92	2216.303	716443.9	72.83496	
26.41	37107.69	2209.652	716451.8	72.83497	
26.42	37106.47	2203.022	716459.7	72.83498	
26.43	37105.25	2196.411	716467.5	72.83499	
26.44	37104.03	2189.82	716475.3	72.835	
26.45	37102.82	2183.249	716483.1	72.83501	
26.46	37101.61	2176.697	716490.9	72.83501	
26.47	37100.4	2170.165	716498.6	72.83502	
26.48	37099.2	2163.653	716506.3	72.83503	
26.49	37098	2157.16	716514	72.83504	
26.5	37096.8	2150.687	716521.7	72.83505	
26.51	37095.61	2144.233	716529.3	72.83506	
26.52	37094.42	2137.798	716536.9	72.83507	
26.53	37093.24	2131.383	716544.5	72.83508	
26.54	37092.06	2124.986	716552.1	72.83509	
26.55	37090.88	2118.609	716559.7	72.8351	
26.56	37089.71	2112.251	716567.2	72.8351	
26.57	37088.54	2105.912	716574.7	72.83511	
26.58	37087.37	2099.593	716582.2	72.83512	
26.59	37086.21	2093.292	716589.7	72.83513	
26.6	37085.05	2087.01	716597.1	72.83514	
26.61	37083.89	2080.746	716604.5	72.83515	
26.62	37082.74	2074.502	716611.9	72.83516	
26.63	37081.59	2068.276	716619.3	72.83516	
26.64	37080.44	2062.069	716626.7	72.83517	
26.65	37079.3	2055.88	716634	72.83518	
26.66	37078.16	2049.71	716641.3	72.83519	
26.67	37077.03	2043.559	716648.6	72.8352	
26.68	37075.9	2037.425	716655.8	72.83521	
26.69	37074.77	2031.311	716663.1	72.83522	
26.7	37073.64	2025.214	716670.3	72.83522	
26.71	37072.52	2019.136	716677.5	72.83523	
26.72	37071.4	2013.076	716684.7	72.83524	
26.73	37070.29	2007.034	716691.8	72.83525	
26.74	37069.18	2001.011	716699	72.83526	
26.75	37068.07	1995.005	716706.1	72.83527	
26.76	37066.97	1989.017	716713.2	72.83527	
26.77	37065.86	1983.047	716720.3	72.83528	
26.78	37064.77	1977.096	716727.3	72.83529	
26.79	37063.67	1971.162	716734.3	72.8353	
26.8	37062.58	1965.245	716741.3	72.83531	
26.81	37061.49	1959.347	716748.3	72.83531	
26.82	37060.41	1953.466	716755.3	72.83532	
26.83	37059.33	1947.603	716762.2	72.83533	
26.84	37058.25	1941.757	716769.2	72.83534	
26.85	37057.17	1935.929	716776.1	72.83535	
26.86	37056.1	1930.118	716782.9	72.83536	
26.87	37055.03	1924.325	716789.8	72.83536	
26.88	37053.97	1918.549	716796.6	72.83537	
26.89	37052.91	1912.79	716803.5	72.83538	
26.9	37051.85	1907.049	716810.3	72.83539	
26.91	37050.79	1901.325	716817	72.83539	
26.92	37049.74	1895.618	716823.8	72.8354	
26.93	37048.69	1889.928	716830.5	72.83541	
26.94	37047.65	1884.255	716837.3	72.83542	
26.95	37046.6	1878.599	716844	72.83543	
26.96	37045.56	1872.96	716850.6	72.83543	
26.97	37044.53	1867.338	716857.3	72.83544	
26.98	37043.49	1861.733	716863.9	72.83545	
26.99	37042.46	1856.145	716870.6	72.83546	
27	37041.44	1850.573	716877.2	72.83547	
27.01	37040.41	1845.018	716883.7	72.83547	
27.02	37039.39	1839.48	716890.3	72.83548	
27.03	37038.37	1833.958	716896.8	72.83549	
27.04	37037.36	1828.453	716903.4	72.8355	
27.05	37036.35	1822.965	716909.9	72.8355	
27.06	37035.34	1817.492	716916.3	72.83551	
27.07	37034.33	1812.037	716922.8	72.83552	
27.08	37033.33	1806.597	716929.2	72.83553	
27.09	37032.33	1801.174	716935.7	72.83553	
27.1	37031.34	1795.767	716942.1	72.83554	
27.11	37030.34	1790.377	716948.4	72.83555	
27.12	37029.35	1785.002	716954.8	72.83556	
27.13	37028.37	1779.644	716961.2	72.83556	
27.14	37027.38	1774.301	716967.5	72.83557	
27.15	37026.4	1768.975	716973.8	72.83558	
27.16	37025.42	1763.665	716980.1	72.83558	
27.17	37024.45	1758.37	716986.3	72.83559	
27.18	37023.47	1753.091	716992.6	72.8356	
27.19	37022.5	1747.829	716998.8	72.83561	
27.2	37021.54	1742.582	717005	72.83561	
27.21	37020.57	1737.35	717011.2	72.83562	
27.22	37019.61	1732.135	717017.4	72.83563	
27.23	37018.66	1726.935	717023.6	72.83564	
27.24	37017.7	1721.75	717029.7	72.83564	
27.25	37016.75	1716.582	717035.8	72.83565	
27.26	37015.8	1711.428	717041.9	72.83566	
27.27	37014.85	1706.29	717048	72.83566	
27.28	37013.91	1701.168	717054.1	72.83567	
27.29	37012.97	1696.061	717060.1	72.83568	
27.3	37012.03	1690.969	717066.2	72.83569	
27.31	37011.1	1685.892	717072.2	72.83569	
27.32	37010.16	1680.831	717078.2	72.8357	
27.33	37009.24	1675.785	717084.1	72.83571	
27.34	37008.31	1670.754	717090.1	72.83571	
27.35	37007.39	1665.738	717096	72.83572	
27.36	37006.46	1660.737	717102	72.83573	
27.37	37005.55	1655.751	717107.9	72.83573	
27.38	37004.63	1650.78	717113.8	72.83574	
27.39	37003.72	1645.824	717119.6	72.83575	
27.4	37002.81	1640.883	717125.5	72.83575	
27.41	37001.9	1635.956	717131.3	72.83576	
27.42	37001	1631.044	717137.1	72.83577	
27.43	37000.1	1626.148	717142.9	72.83577	
27.44	36999.2	1621.265	717148.7	72.83578	
27.45	36998.3	1616.398	717154.5	72.83579	
27.46	36997.41	1611.545	717160.2	72.83579	
27.47	36996.52	1606.706	717165.9	72.8358	
27.48	36995.63	1601.882	717171.7	72.83581	
27.49	36994.74	1597.073	717177.3	72.83581	
27.5	36993.86	1592.278	717183	72.83582	
27.51	36992.98	1587.497	717188.7	72.83583	
27.52	36992.11	1582.73	717194.3	72.83583	
27.53	36991.23	1577.978	717200	72.83584	
27.54	36990.36	1573.241	717205.6	72.83585	
27.55	36989.49	1568.517	717211.2	72.83585	
27.56	36988.62	1563.807	717216.7	72.83586	
27.57	36987.76	1559.112	717222.3	72.83587	
27.58	36986.9	1554.431	717227.8	72.83587	
27.59	36986.04	1549.764	717233.4	72.83588	
27.6	36985.18	1545.11	717238.9	72.83589	
27.61	36984.33	1540.471	717244.4	72.83589	
27.62	36983.48	1535.846	717249.8	72.8359	
27.63	36982.63	1531.234	717255.3	72.83591	
27.64	36981.78	1526.636	717260.7	72.83591	
27.65	36980.94	1522.052	717266.2	72.83592	
27.66	36980.1	1517.482	717271.6	72.83592	
27.67	36979.26	1512.926	717277	72.83593	
27.68	36978.43	1508.383	717282.4	72.83594	
27.69	36977.59	1503.854	717287.7	72.83594	
27.7	36976.76	1499.338	717293.1	72.83595	
27.71	36975.93	1494.836	717298.4	72.83596	
27.72	36975.11	1490.348	717303.7	72.83596	
27.73	36974.29	1485.873	717309	72.83597	
27.74	36973.46	1481.411	717314.3	72.83597	
27.75	36972.65	1476.963	717319.6	72.83598	
27.76	36971.83	1472.528	717324.8	72.83599	
27.77	36971.02	1468.106	717330	72.83599	
27.78	36970.21	1463.698	717335.3	72.836	
27.79	36969.4	1459.302	717340.5	72.836	
27.8	36968.59	1454.92	717345.7	72.83601	
27.81	36967.79	1450.552	717350.8	72.83602	
27.82	36966.99	1446.196	717356	72.83602	
27.83	36966.19	1441.853	717361.1	72.83603	
27.84	36965.39	1437.523	717366.2	72.83604	
27.85	36964.6	1433.207	717371.4	72.83604	
27.86	36963.81	1428.903	717376.5	72.83605	
27.87	36963.02	1424.612	717381.5	72.83605	
27.88	36962.23	1420.334	717386.6	72.83606	
27.89	36961.45	1416.069	717391.6	72.83606	
27.9	36960.67	1411.817	717396.7	72.83607	
27.91	36959.89	1407.577	717401.7	72.83608	
27.92	36959.11	1403.35	717406.7	72.83608	
27.93	36958.34	1399.136	717411.7	72.83609	
27.94	36957.56	1394.935	717416.7	72.83609	
27.95	36956.79	1390.746	717421.6	72.8361	
27.96	36956.03	1386.569	717426.6	72.83611	
27.97	36955.26	1382.405	717431.5	72.83611	
27.98	36954.5	1378.254	717436.4	72.83612	
27.99	36953.74	1374.115	717441.3	72.83612	
28	36952.98	1369.988	717446.2	72.83613	
28.01	36952.22	1365.874	717451.1	72.83613	
28.02	36951.47	1361.773	717455.9	72.83614	
28.03	36950.72	1357.683	717460.8	72.83615	
28.04	36949.97	1353.606	717465.6	72.83615	
28.05	36949.22	1349.541	717470.4	72.83616	
28.06	36948.48	1345.488	717475.2	72.83616	
28.07	36947.73	1341.447	717480	72.83617	
28.08	36946.99	1337.419	717484.8	72.83617	
28.09	36946.25	1333.402	717489.5	72.83618	
28.1	36945.52	1329.398	717494.2	72.83618	
28.11	36944.78	1325.406	717499	72.83619	
28.12	36944.05	1321.425	717503.7	72.8362	
28.13	36943.32	1317.457	717508.4	72.8362	
28.14	36942.6	1313.5	717513.1	72.83621	
28.15	36941.87	1309.555	717517.7	72.83621	
28.16	36941.15	1305.622	717522.4	72.83622	
28.17	36940.43	1301.701	717527	72.83622	
28.18	36939.71	1297.792	717531.7	72.83623	
28.19	36938.99	1293.895	717536.3	72.83623	
28.2	36938.28	1290.009	717540.9	72.83624	
28.21	36937.57	1286.134	717545.5	72.83624	
28.22	36936.86	1282.272	717550	72.83625	
28.23	36936.15	1278.421	717554.6	72.83625	
28.24	36935.45	1274.581	717559.1	72.83626	
28.25	36934.74	1270.753	717563.7	72.83627	
28.26	36934.04	1266.937	717568.2	72.83627	
28.27	36933.34	1263.132	717572.7	72.83628	
28.28	36932.65	1259.338	717577.2	72.83628	
28.29	36931.95	1255.556	717581.7	72.83629	
