--time	Susceptible	Infected	Recovered	Deaths	
16.93	733875.7	3373.039	18521.21	72.02159	
16.94	733863.5	3373.306	18533.21	72.0216	
16.95	733851.2	3373.574	18545.23	72.02161	
16.96	733838.9	3373.841	18557.24	72.02163	
16.97	733826.6	3374.108	18569.25	72.02164	
16.98	733814.3	3374.375	18581.26	72.02166	
16.99	733802.1	3374.641	18593.28	72.02167	
17	733789.8	3374.907	18605.29	72.02168	
17.01	733777.5	3375.174	18617.31	72.0217	
17.02	733765.2	3375.44	18629.33	72.02171	
17.03	733752.9	3375.706	18641.34	72.02173	
17.04	733740.6	3375.971	18653.36	72.02174	
17.05	733728.4	3376.237	18665.38	72.02175	
17.06	733716.1	3376.502	18677.41	72.02177	
17.07	733703.8	3376.767	18689.43	72.02178	
17.08	733691.5	3377.032	18701.45	72.0218	
17.09	733679.2	3377.297	18713.47	72.02181	
17.1	733666.9	3377.561	18725.5	72.02182	
17.11	733654.6	3377.826	18737.52	72.02184	
17.12	733642.3	3378.09	18749.55	72.02185	
17.13	733630	3378.354	18761.58	72.02187	
17.14	733617.8	3378.617	18773.61	72.02188	
17.15	733605.5	3378.881	18785.64	72.02189	
17.16	733593.2	3379.144	18797.67	72.02191	
17.17	733580.9	3379.408	18809.7	72.02192	
17.18	733568.6	3379.671	18821.73	72.02194	
17.19	733556.3	3379.934	18833.76	72.02195	
17.2	733544	3380.196	18845.8	72.02196	
17.21	733531.7	3380.459	18857.83	72.02198	
17.22	733519.4	3380.721	18869.87	72.02199	
17.23	733507.1	3380.983	18881.91	72.02201	
17.24	733494.8	3381.245	18893.95	72.02202	
17.25	733482.5	3381.507	18905.98	72.02203	
17.26	733470.2	3381.769	18918.02	72.02205	
17.27	733457.9	3382.03	18930.06	72.02206	
17.28	733445.6	3382.291	18942.11	72.02208	
17.29	733433.3	3382.552	18954.15	72.02209	
17.3	733421	3382.813	18966.19	72.0221	
17.31	733408.7	3383.074	18978.24	72.02212	
17.32	733396.4	3383.334	18990.28	72.02213	
17.33	733384.1	3383.594	19002.33	72.02215	
17.34	733371.7	3383.854	19014.38	72.02216	
17.35	733359.4	3384.114	19026.42	72.02217	
17.36	733347.1	3384.374	19038.47	72.02219	
17.37	733334.8	3384.633	19050.52	72.0222	
17.38	733322.5	3384.893	19062.57	72.02222	
17.39	733310.2	3385.152	19074.63	72.02223	
17.4	733297.9	3385.411	19086.68	72.02224	
17.41	733285.6	3385.67	19098.73	72.02226	
17.42	733273.3	3385.928	19110.79	72.02227	
17.43	733260.9	3386.187	19122.84	72.02229	
17.44	733248.6	3386.445	19134.9	72.0223	
17.45	733236.3	3386.703	19146.96	72.02231	
17.46	733224	3386.961	19159.02	72.02233	
17.47	733211.7	3387.218	19171.07	72.02234	
17.48	733199.4	3387.476	19183.13	72.02236	
17.49	733187	3387.733	19195.2	72.02237	
17.5	733174.7	3387.99	19207.26	72.02238	
17.51	733162.4	3388.247	19219.32	72.0224	
17.52	733150.1	3388.504	19231.38	72.02241	
17.53	733137.8	3388.76	19243.45	72.02243	
17.54	733125.4	3389.017	19255.51	72.02244	
17.55	733113.1	3389.273	19267.58	72.02245	
17.56	733100.8	3389.529	19279.65	72.02247	
17.57	733088.5	3389.784	19291.72	72.02248	
17.58	733076.2	3390.04	19303.79	72.0225	
17.59	733063.8	3390.295	19315.86	72.02251	
17.6	733051.5	3390.551	19327.93	72.02253	
17.61	733039.2	3390.806	19340	72.02254	
17.62	733026.8	3391.06	19352.07	72.02255	
17.63	733014.5	3391.315	19364.15	72.02257	
17.64	733002.2	3391.57	19376.22	72.02258	
17.65	732989.9	3391.824	19388.3	72.0226	
17.66	732977.5	3392.078	19400.37	72.02261	
17.67	732965.2	3392.332	19412.45	72.02262	
17.68	732952.9	3392.586	19424.53	72.02264	
17.69	732940.5	3392.839	19436.61	72.02265	
17.7	732928.2	3393.092	19448.69	72.02267	
17.71	732915.9	3393.345	19460.77	72.02268	
17.72	732903.5	3393.598	19472.85	72.02269	
17.73	732891.2	3393.851	19484.93	72.02271	
17.74	732878.9	3394.104	19497.02	72.02272	
17.75	732866.5	3394.356	19509.1	72.02274	
17.76	732854.2	3394.608	19521.19	72.02275	
17.77	732841.8	3394.86	19533.28	72.02276	
17.78	732829.5	3395.112	19545.36	72.02278	
17.79	732817.2	3395.364	19557.45	72.02279	
17.8	732804.8	3395.615	19569.54	72.02281	
17.81	732792.5	3395.866	19581.63	72.02282	
17.82	732780.1	3396.117	19593.72	72.02283	
17.83	732767.8	3396.368	19605.81	72.02285	
17.84	732755.5	3396.619	19617.91	72.02286	
17.85	732743.1	3396.87	19630	72.02288	
17.86	732730.8	3397.12	19642.09	72.02289	
17.87	732718.4	3397.37	19654.19	72.02291	
17.88	732706.1	3397.62	19666.29	72.02292	
17.89	732693.7	3397.87	19678.38	72.02293	
17.9	732681.4	3398.119	19690.48	72.02295	
17.91	732669	3398.368	19702.58	72.02296	
17.92	732656.7	3398.618	19714.68	72.02298	
17.93	732644.3	3398.867	19726.78	72.02299	
17.94	732632	3399.115	19738.88	72.023	
17.95	732619.6	3399.364	19750.98	72.02302	
17.96	732607.3	3399.612	19763.09	72.02303	
17.97	732594.9	3399.861	19775.19	72.02305	
17.98	732582.6	3400.109	19787.3	72.02306	
17.99	732570.2	3400.356	19799.4	72.02307	
18	732557.9	3400.604	19811.51	72.02309	
18.01	732545.5	3400.851	19823.62	72.0231	
18.02	732533.2	3401.099	19835.73	72.02312	
18.03	732520.8	3401.346	19847.84	72.02313	
18.04	732508.4	3401.593	19859.95	72.02315	
18.05	732496.1	3401.839	19872.06	72.02316	
18.06	732483.7	3402.086	19884.17	72.02317	
18.07	732471.4	3402.332	19896.28	72.02319	
18.08	732459	3402.578	19908.4	72.0232	
18.09	732446.6	3402.824	19920.51	72.02322	
18.1	732434.3	3403.07	19932.63	72.02323	
18.11	732421.9	3403.315	19944.74	72.02324	
18.12	732409.6	3403.561	19956.86	72.02326	
18.13	732397.2	3403.806	19968.98	72.02327	
18.14	732384.8	3404.051	19981.1	72.02329	
18.15	732372.5	3404.296	19993.22	72.0233	
18.16	732360.1	3404.54	20005.34	72.02331	
18.17	732347.7	3404.785	20017.46	72.02333	
18.18	732335.4	3405.029	20029.58	72.02334	
18.19	732323	3405.273	20041.71	72.02336	
18.2	732310.6	3405.517	20053.83	72.02337	
18.21	732298.3	3405.76	20065.96	72.02339	
18.22	732285.9	3406.004	20078.08	72.0234	
18.23	732273.5	3406.247	20090.21	72.02341	
18.24	732261.1	3406.49	20102.34	72.02343	
18.25	732248.8	3406.733	20114.47	72.02344	
18.26	732236.4	3406.976	20126.6	72.02346	
18.27	732224	3407.218	20138.73	72.02347	
18.28	732211.7	3407.46	20150.86	72.02348	
18.29	732199.3	3407.702	20162.99	72.0235	
18.3	732186.9	3407.944	20175.12	72.02351	
18.31	732174.5	3408.186	20187.26	72.02353	
18.32	732162.2	3408.428	20199.39	72.02354	
18.33	732149.8	3408.669	20211.53	72.02355	
18.34	732137.4	3408.91	20223.67	72.02357	
18.35	732125	3409.151	20235.8	72.02358	
18.36	732112.6	3409.392	20247.94	72.0236	
18.37	732100.3	3409.632	20260.08	72.02361	
18.38	732087.9	3409.873	20272.22	72.02363	
18.39	732075.5	3410.113	20284.36	72.02364	
18.4	732063.1	3410.353	20296.5	72.02365	
18.41	732050.7	3410.593	20308.64	72.02367	
18.42	732038.4	3410.832	20320.79	72.02368	
18.43	732026	3411.072	20332.93	72.0237	
18.44	732013.6	3411.311	20345.08	72.02371	
18.45	732001.2	3411.55	20357.22	72.02372	
18.46	731988.8	3411.789	20369.37	72.02374	
18.47	731976.4	3412.027	20381.52	72.02375	
18.48	731964	3412.266	20393.67	72.02377	
18.49	731951.7	3412.504	20405.82	72.02378	
18.5	731939.3	3412.742	20417.97	72.0238	
18.51	731926.9	3412.98	20430.12	72.02381	
18.52	731914.5	3413.218	20442.27	72.02382	
18.53	731902.1	3413.455	20454.42	72.02384	
18.54	731889.7	3413.692	20466.57	72.02385	
18.55	731877.3	3413.929	20478.73	72.02387	
18.56	731864.9	3414.166	20490.88	72.02388	
18.57	731852.5	3414.403	20503.04	72.02389	
18.58	731840.1	3414.64	20515.2	72.02391	
18.59	731827.7	3414.876	20527.35	72.02392	
18.6	731815.4	3415.112	20539.51	72.02394	
18.61	731803	3415.348	20551.67	72.02395	
18.62	731790.6	3415.584	20563.83	72.02397	
18.63	731778.2	3415.819	20575.99	72.02398	
18.64	731765.8	3416.055	20588.16	72.02399	
18.65	731753.4	3416.29	20600.32	72.02401	
18.66	731741	3416.525	20612.48	72.02402	
18.67	731728.6	3416.759	20624.65	72.02404	
18.68	731716.2	3416.994	20636.81	72.02405	
18.69	731703.8	3417.228	20648.98	72.02406	
18.7	731691.4	3417.462	20661.15	72.02408	
18.71	731679	3417.696	20673.31	72.02409	
18.72	731666.6	3417.93	20685.48	72.02411	
18.73	731654.2	3418.164	20697.65	72.02412	
18.74	731641.8	3418.397	20709.82	72.02414	
18.75	731629.4	3418.63	20721.99	72.02415	
18.76	731616.9	3418.864	20734.16	72.02416	
18.77	731604.5	3419.096	20746.34	72.02418	
18.78	731592.1	3419.329	20758.51	72.02419	
18.79	731579.7	3419.561	20770.69	72.02421	
18.8	731567.3	3419.794	20782.86	72.02422	
18.81	731554.9	3420.026	20795.04	72.02424	
18.82	731542.5	3420.258	20807.21	72.02425	
18.83	731530.1	3420.489	20819.39	72.02426	
18.84	731517.7	3420.721	20831.57	72.02428	
18.85	731505.3	3420.952	20843.75	72.02429	
18.86	731492.9	3421.183	20855.93	72.02431	
18.87	731480.5	3421.414	20868.11	72.02432	
18.88	731468	3421.644	20880.29	72.02433	
18.89	731455.6	3421.875	20892.48	72.02435	
18.9	731443.2	3422.105	20904.66	72.02436	
18.91	731430.8	3422.335	20916.84	72.02438	
18.92	731418.4	3422.565	20929.03	72.02439	
18.93	731406	3422.795	20941.21	72.02441	
18.94	731393.5	3423.024	20953.4	72.02442	
18.95	731381.1	3423.254	20965.59	72.02443	
18.96	731368.7	3423.483	20977.78	72.02445	
18.97	731356.3	3423.712	20989.97	72.02446	
18.98	731343.9	3423.941	21002.16	72.02448	
18.99	731331.5	3424.169	21014.35	72.02449	
19	731319	3424.397	21026.54	72.0245	
19.01	731306.6	3424.626	21038.73	72.02452	
19.02	731294.2	3424.853	21050.92	72.02453	
19.03	731281.8	3425.081	21063.12	72.02455	
19.04	731269.4	3425.309	21075.31	72.02456	
19.05	731256.9	3425.536	21087.51	72.02458	
19.06	731244.5	3425.763	21099.71	72.02459	
19.07	731232.1	3425.99	21111.9	72.0246	
19.08	731219.7	3426.217	21124.1	72.02462	
19.09	731207.2	3426.444	21136.3	72.02463	
19.1	731194.8	3426.67	21148.5	72.02465	
19.11	731182.4	3426.896	21160.7	72.02466	
19.12	731170	3427.122	21172.9	72.02468	
19.13	731157.5	3427.348	21185.1	72.02469	
19.14	731145.1	3427.573	21197.31	72.0247	
19.15	731132.7	3427.799	21209.51	72.02472	
19.16	731120.2	3428.024	21221.72	72.02473	
19.17	731107.8	3428.249	21233.92	72.02475	
19.18	731095.4	3428.474	21246.13	72.02476	
19.19	731082.9	3428.698	21258.33	72.02477	
19.2	731070.5	3428.923	21270.54	72.02479	
19.21	731058.1	3429.147	21282.75	72.0248	
19.22	731045.6	3429.371	21294.96	72.02482	
19.23	731033.2	3429.595	21307.17	72.02483	
19.24	731020.8	3429.819	21319.38	72.02485	
19.25	731008.3	3430.042	21331.59	72.02486	
19.26	730995.9	3430.265	21343.81	72.02487	
19.27	730983.5	3430.488	21356.02	72.02489	
19.28	730971	3430.711	21368.23	72.0249	
19.29	730958.6	3430.934	21380.45	72.02492	
19.3	730946.2	3431.156	21392.66	72.02493	
19.31	730933.7	3431.378	21404.88	72.02495	
19.32	730921.3	3431.6	21417.1	72.02496	
19.33	730908.8	3431.822	21429.32	72.02497	
19.34	730896.4	3432.044	21441.53	72.02499	
19.35	730884	3432.265	21453.75	72.025	
19.36	730871.5	3432.487	21465.97	72.02502	
19.37	730859.1	3432.708	21478.2	72.02503	
19.38	730846.6	3432.929	21490.42	72.02505	
19.39	730834.2	3433.149	21502.64	72.02506	
19.4	730821.7	3433.37	21514.86	72.02507	
19.41	730809.3	3433.59	21527.09	72.02509	
19.42	730796.9	3433.81	21539.31	72.0251	
19.43	730784.4	3434.03	21551.54	72.02512	
19.44	730772	3434.25	21563.77	72.02513	
19.45	730759.5	3434.469	21575.99	72.02515	
19.46	730747.1	3434.688	21588.22	72.02516	
19.47	730734.6	3434.907	21600.45	72.02517	
19.48	730722.2	3435.126	21612.68	72.02519	
19.49	730709.7	3435.345	21624.91	72.0252	
19.5	730697.3	3435.563	21637.14	72.02522	
19.51	730684.8	3435.782	21649.38	72.02523	
19.52	730672.4	3436	21661.61	72.02524	
19.53	730659.9	3436.218	21673.84	72.02526	
19.54	730647.5	3436.435	21686.08	72.02527	
19.55	730635	3436.653	21698.31	72.02529	
19.56	730622.6	3436.87	21710.55	72.0253	
19.57	730610.1	3437.087	21722.79	72.02532	
19.58	730597.6	3437.304	21735.02	72.02533	
19.59	730585.2	3437.521	21747.26	72.02534	
19.6	730572.7	3437.737	21759.5	72.02536	
19.61	730560.3	3437.954	21771.74	72.02537	
19.62	730547.8	3438.17	21783.98	72.02539	
19.63	730535.4	3438.386	21796.22	72.0254	
19.64	730522.9	3438.601	21808.47	72.02542	
19.65	730510.4	3438.817	21820.71	72.02543	
19.66	730498	3439.032	21832.95	72.02544	
19.67	730485.5	3439.247	21845.2	72.02546	
19.68	730473.1	3439.462	21857.44	72.02547	
19.69	730460.6	3439.677	21869.69	72.02549	
19.7	730448.1	3439.891	21881.93	72.0255	
19.71	730435.7	3440.106	21894.18	72.02552	
19.72	730423.2	3440.32	21906.43	72.02553	
19.73	730410.8	3440.534	21918.68	72.02554	
19.74	730398.3	3440.747	21930.93	72.02556	
19.75	730385.8	3440.961	21943.18	72.02557	
19.76	730373.4	3441.174	21955.43	72.02559	
19.77	730360.9	3441.387	21967.68	72.0256	
19.78	730348.4	3441.6	21979.94	72.02562	
19.79	730336	3441.813	21992.19	72.02563	
19.8	730323.5	3442.026	22004.45	72.02564	
19.81	730311	3442.238	22016.7	72.02566	
19.82	730298.6	3442.45	22028.96	72.02567	
19.83	730286.1	3442.662	22041.21	72.02569	
19.84	730273.6	3442.874	22053.47	72.0257	
19.85	730261.2	3443.085	22065.73	72.02572	
19.86	730248.7	3443.296	22077.99	72.02573	
19.87	730236.2	3443.508	22090.25	72.02574	
19.88	730223.7	3443.718	22102.51	72.02576	
19.89	730211.3	3443.929	22114.77	72.02577	
19.9	730198.8	3444.14	22127.03	72.02579	
19.91	730186.3	3444.35	22139.29	72.0258	
19.92	730173.9	3444.56	22151.56	72.02582	
19.93	730161.4	3444.77	22163.82	72.02583	
19.94	730148.9	3444.98	22176.09	72.02584	
19.95	730136.4	3445.189	22188.35	72.02586	
19.96	730124	3445.399	22200.62	72.02587	
19.97	730111.5	3445.608	22212.89	72.02589	
19.98	730099	3445.817	22225.15	72.0259	
19.99	730086.5	3446.025	22237.42	72.02592	
20	730074	3446.234	22249.69	72.02593	
20.01	730061.6	3446.442	22261.96	72.02594	
20.02	730049.1	3446.65	22274.23	72.02596	
20.03	730036.6	3446.858	22286.51	72.02597	
20.04	730024.1	3447.066	22298.78	72.02599	
20.05	730011.6	3447.273	22311.05	72.026	
20.06	729999.2	3447.481	22323.32	72.02602	
20.07	729986.7	3447.688	22335.6	72.02603	
20.08	729974.2	3447.895	22347.87	72.02604	
20.09	729961.7	3448.101	22360.15	72.02606	
20.1	729949.2	3448.308	22372.43	72.02607	
20.11	729936.8	3448.514	22384.71	72.02609	
20.12	729924.3	3448.72	22396.98	72.0261	
20.13	729911.8	3448.926	22409.26	72.02612	
20.14	729899.3	3449.132	22421.54	72.02613	
20.15	729886.8	3449.337	22433.82	72.02614	
20.16	729874.3	3449.543	22446.1	72.02616	
20.17	729861.8	3449.748	22458.39	72.02617	
20.18	729849.4	3449.953	22470.67	72.02619	
20.19	729836.9	3450.157	22482.95	72.0262	
20.2	729824.4	3450.362	22495.24	72.02622	
20.21	729811.9	3450.566	22507.52	72.02623	
20.22	729799.4	3450.77	22519.81	72.02625	
20.23	729786.9	3450.974	22532.09	72.02626	
20.24	729774.4	3451.178	22544.38	72.02627	
20.25	729761.9	3451.381	22556.67	72.02629	
20.26	729749.4	3451.585	22568.96	72.0263	
20.27	729736.9	3451.788	22581.25	72.02632	
20.28	729724.4	3451.991	22593.54	72.02633	
20.29	729712	3452.193	22605.83	72.02635	
20.3	729699.5	3452.396	22618.12	72.02636	
20.31	729687	3452.598	22630.41	72.02637	
20.32	729674.5	3452.8	22642.7	72.02639	
20.33	729662	3453.002	22655	72.0264	
20.34	729649.5	3453.204	22667.29	72.02642	
20.35	729637	3453.405	22679.59	72.02643	
20.36	729624.5	3453.606	22691.88	72.02645	
20.37	729612	3453.807	22704.18	72.02646	
20.38	729599.5	3454.008	22716.47	72.02647	
20.39	729587	3454.209	22728.77	72.02649	
20.4	729574.5	3454.409	22741.07	72.0265	
20.41	729562	3454.61	22753.37	72.02652	
20.42	729549.5	3454.81	22765.67	72.02653	
20.43	729537	3455.009	22777.97	72.02655	
20.44	729524.5	3455.209	22790.27	72.02656	
20.45	729512	3455.408	22802.57	72.02657	
20.46	729499.5	3455.608	22814.88	72.02659	
20.47	729487	3455.807	22827.18	72.0266	
20.48	729474.5	3456.006	22839.49	72.02662	
20.49	729462	3456.204	22851.79	72.02663	
20.5	729449.5	3456.403	22864.1	72.02665	
20.51	729437	3456.601	22876.4	72.02666	
20.52	729424.5	3456.799	22888.71	72.02668	
20.53	729412	3456.997	22901.02	72.02669	
20.54	729399.5	3457.194	22913.33	72.0267	
20.55	729386.9	3457.392	22925.63	72.02672	
20.56	729374.4	3457.589	22937.94	72.02673	
20.57	729361.9	3457.786	22950.26	72.02675	
20.58	729349.4	3457.983	22962.57	72.02676	
20.59	729336.9	3458.179	22974.88	72.02678	
20.6	729324.4	3458.376	22987.19	72.02679	
20.61	729311.9	3458.572	22999.5	72.0268	
20.62	729299.4	3458.768	23011.82	72.02682	
20.63	729286.9	3458.964	23024.13	72.02683	
20.64	729274.4	3459.159	23036.45	72.02685	
20.65	729261.9	3459.355	23048.77	72.02686	
20.66	729249.3	3459.55	23061.08	72.02688	
20.67	729236.8	3459.745	23073.4	72.02689	
20.68	729224.3	3459.939	23085.72	72.0269	
20.69	729211.8	3460.134	23098.04	72.02692	
20.7	729199.3	3460.328	23110.36	72.02693	
20.71	729186.8	3460.522	23122.68	72.02695	
20.72	729174.3	3460.716	23135	72.02696	
20.73	729161.7	3460.91	23147.32	72.02698	
20.74	729149.2	3461.104	23159.64	72.02699	
20.75	729136.7	3461.297	23171.97	72.02701	
20.76	729124.2	3461.49	23184.29	72.02702	
20.77	729111.7	3461.683	23196.61	72.02703	
20.78	729099.2	3461.876	23208.94	72.02705	
20.79	729086.6	3462.068	23221.26	72.02706	
20.8	729074.1	3462.261	23233.59	72.02708	
20.81	729061.6	3462.453	23245.92	72.02709	
20.82	729049.1	3462.645	23258.25	72.02711	
20.83	729036.6	3462.836	23270.57	72.02712	
20.84	729024	3463.028	23282.9	72.02713	
20.85	729011.5	3463.219	23295.23	72.02715	
20.86	728999	3463.41	23307.56	72.02716	
20.87	728986.5	3463.601	23319.9	72.02718	
20.88	728974	3463.792	23332.23	72.02719	
20.89	728961.4	3463.982	23344.56	72.02721	
20.9	728948.9	3464.173	23356.89	72.02722	
20.91	728936.4	3464.363	23369.23	72.02724	
20.92	728923.9	3464.552	23381.56	72.02725	
20.93	728911.3	3464.742	23393.9	72.02726	
20.94	728898.8	3464.932	23406.23	72.02728	
20.95	728886.3	3465.121	23418.57	72.02729	
20.96	728873.8	3465.31	23430.91	72.02731	
20.97	728861.2	3465.499	23443.25	72.02732	
20.98	728848.7	3465.687	23455.58	72.02734	
20.99	728836.2	3465.876	23467.92	72.02735	
21	728823.6	3466.064	23480.26	72.02736	
21.01	728811.1	3466.252	23492.61	72.02738	
21.02	728798.6	3466.44	23504.95	72.02739	
21.03	728786.1	3466.627	23517.29	72.02741	
21.04	728773.5	3466.815	23529.63	72.02742	
21.05	728761	3467.002	23541.97	72.02744	
21.06	728748.5	3467.189	23554.32	72.02745	
21.07	728735.9	3467.376	23566.66	72.02747	
21.08	728723.4	3467.562	23579.01	72.02748	
21.09	728710.9	3467.749	23591.36	72.02749	
21.1	728698.3	3467.935	23603.7	72.02751	
21.11	728685.8	3468.121	23616.05	72.02752	
21.12	728673.3	3468.307	23628.4	72.02754	
21.13	728660.7	3468.492	23640.75	72.02755	
21.14	728648.2	3468.677	23653.1	72.02757	
21.15	728635.7	3468.863	23665.45	72.02758	
21.16	728623.1	3469.048	23677.8	72.02759	
21.17	728610.6	3469.232	23690.15	72.02761	
21.18	728598.1	3469.417	23702.5	72.02762	
21.19	728585.5	3469.601	23714.85	72.02764	
21.2	728573	3469.785	23727.21	72.02765	
21.21	728560.4	3469.969	23739.56	72.02767	
21.22	728547.9	3470.153	23751.91	72.02768	
21.23	728535.4	3470.336	23764.27	72.0277	
21.24	728522.8	3470.52	23776.63	72.02771	
21.25	728510.3	3470.703	23788.98	72.02772	
21.26	728497.7	3470.885	23801.34	72.02774	
21.27	728485.2	3471.068	23813.7	72.02775	
21.28	728472.7	3471.251	23826.06	72.02777	
21.29	728460.1	3471.433	23838.42	72.02778	
21.3	728447.6	3471.615	23850.78	72.0278	
21.31	728435	3471.797	23863.14	72.02781	
21.32	728422.5	3471.978	23875.5	72.02783	
21.33	728410	3472.16	23887.86	72.02784	
21.34	728397.4	3472.341	23900.22	72.02785	
21.35	728384.9	3472.522	23912.58	72.02787	
21.36	728372.3	3472.703	23924.95	72.02788	
21.37	728359.8	3472.883	23937.31	72.0279	
21.38	728347.2	3473.064	23949.68	72.02791	
21.39	728334.7	3473.244	23962.04	72.02793	
21.4	728322.1	3473.424	23974.41	72.02794	
21.41	728309.6	3473.604	23986.78	72.02795	
21.42	728297	3473.783	23999.14	72.02797	
21.43	728284.5	3473.963	24011.51	72.02798	
21.44	728271.9	3474.142	24023.88	72.028	
21.45	728259.4	3474.321	24036.25	72.02801	
21.46	728246.9	3474.5	24048.62	72.02803	
21.47	728234.3	3474.678	24060.99	72.02804	
21.48	728221.8	3474.856	24073.36	72.02806	
21.49	728209.2	3475.035	24085.73	72.02807	
21.5	728196.7	3475.212	24098.11	72.02808	
21.51	728184.1	3475.39	24110.48	72.0281	
21.52	728171.5	3475.568	24122.85	72.02811	
21.53	728159	3475.745	24135.23	72.02813	
21.54	728146.4	3475.922	24147.6	72.02814	
21.55	728133.9	3476.099	24159.98	72.02816	
21.56	728121.3	3476.276	24172.36	72.02817	
21.57	728108.8	3476.452	24184.73	72.02819	
21.58	728096.2	3476.628	24197.11	72.0282	
21.59	728083.7	3476.804	24209.49	72.02821	
21.6	728071.1	3476.98	24221.87	72.02823	
21.61	728058.6	3477.156	24234.25	72.02824	
21.62	728046	3477.331	24246.63	72.02826	
21.63	728033.5	3477.506	24259.01	72.02827	
21.64	728020.9	3477.681	24271.39	72.02829	
21.65	728008.3	3477.856	24283.77	72.0283	
21.66	727995.8	3478.031	24296.16	72.02832	
21.67	727983.2	3478.205	24308.54	72.02833	
21.68	727970.7	3478.379	24320.92	72.02834	
21.69	727958.1	3478.553	24333.31	72.02836	
21.7	727945.6	3478.727	24345.69	72.02837	
21.71	727933	3478.901	24358.08	72.02839	
21.72	727920.4	3479.074	24370.47	72.0284	
21.73	727907.9	3479.247	24382.85	72.02842	
21.74	727895.3	3479.42	24395.24	72.02843	
21.75	727882.8	3479.593	24407.63	72.02845	
21.76	727870.2	3479.765	24420.02	72.02846	
21.77	727857.6	3479.938	24432.41	72.02847	
21.78	727845.1	3480.11	24444.8	72.02849	
21.79	727832.5	3480.282	24457.19	72.0285	
21.8	727819.9	3480.453	24469.58	72.02852	
21.81	727807.4	3480.625	24481.97	72.02853	
21.82	727794.8	3480.796	24494.36	72.02855	
21.83	727782.2	3480.967	24506.76	72.02856	
21.84	727769.7	3481.138	24519.15	72.02858	
21.85	727757.1	3481.308	24531.54	72.02859	
21.86	727744.6	3481.479	24543.94	72.0286	
21.87	727732	3481.649	24556.34	72.02862	
21.88	727719.4	3481.819	24568.73	72.02863	
21.89	727706.9	3481.989	24581.13	72.02865	
21.9	727694.3	3482.158	24593.53	72.02866	
21.91	727681.7	3482.328	24605.92	72.02868	
21.92	727669.2	3482.497	24618.32	72.02869	
21.93	727656.6	3482.666	24630.72	72.02871	
21.94	727644	3482.835	24643.12	72.02872	
21.95	727631.4	3483.003	24655.52	72.02873	
21.96	727618.9	3483.172	24667.92	72.02875	
21.97	727606.3	3483.34	24680.32	72.02876	
21.98	727593.7	3483.508	24692.73	72.02878	
21.99	727581.2	3483.675	24705.13	72.02879	
22	727568.6	3483.843	24717.53	72.02881	
22.01	727556	3484.01	24729.94	72.02882	
22.02	727543.5	3484.177	24742.34	72.02884	
22.03	727530.9	3484.344	24754.75	72.02885	
22.04	727518.3	3484.511	24767.15	72.02886	
22.05	727505.7	3484.677	24779.56	72.02888	
22.06	727493.2	3484.843	24791.97	72.02889	
22.07	727480.6	3485.01	24804.37	72.02891	
22.08	727468	3485.175	24816.78	72.02892	
22.09	727455.4	3485.341	24829.19	72.02894	
22.1	727442.9	3485.506	24841.6	72.02895	
22.11	727430.3	3485.672	24854.01	72.02897	
22.12	727417.7	3485.837	24866.42	72.02898	
22.13	727405.1	3486.001	24878.83	72.02899	
22.14	727392.6	3486.166	24891.24	72.02901	
22.15	727380	3486.33	24903.66	72.02902	
22.16	727367.4	3486.494	24916.07	72.02904	
22.17	727354.8	3486.658	24928.48	72.02905	
22.18	727342.3	3486.822	24940.9	72.02907	
22.19	727329.7	3486.986	24953.31	72.02908	
22.2	727317.1	3487.149	24965.73	72.0291	
22.21	727304.5	3487.312	24978.14	72.02911	
22.22	727291.9	3487.475	24990.56	72.02912	
22.23	727279.4	3487.638	25002.97	72.02914	
22.24	727266.8	3487.8	25015.39	72.02915	
22.25	727254.2	3487.962	25027.81	72.02917	
22.26	727241.6	3488.124	25040.23	72.02918	
22.27	727229	3488.286	25052.65	72.0292	
22.28	727216.5	3488.448	25065.07	72.02921	
22.29	727203.9	3488.609	25077.49	72.02923	
22.3	727191.3	3488.77	25089.91	72.02924	
22.31	727178.7	3488.931	25102.33	72.02925	
22.32	727166.1	3489.092	25114.75	72.02927	
22.33	727153.5	3489.253	25127.18	72.02928	
22.34	727141	3489.413	25139.6	72.0293	
22.35	727128.4	3489.573	25152.02	72.02931	
22.36	727115.8	3489.733	25164.45	72.02933	
22.37	727103.2	3489.893	25176.87	72.02934	
22.38	727090.6	3490.053	25189.3	72.02936	
22.39	727078	3490.212	25201.72	72.02937	
22.4	727065.4	3490.371	25214.15	72.02939	
22.41	727052.9	3490.53	25226.58	72.0294	
22.42	727040.3	3490.689	25239.01	72.02941	
22.43	727027.7	3490.847	25251.43	72.02943	
22.44	727015.1	3491.005	25263.86	72.02944	
22.45	727002.5	3491.163	25276.29	72.02946	
22.46	726989.9	3491.321	25288.72	72.02947	
22.47	726977.3	3491.479	25301.15	72.02949	
22.48	726964.7	3491.636	25313.58	72.0295	
22.49	726952.2	3491.793	25326.02	72.02952	
22.5	726939.6	3491.95	25338.45	72.02953	
22.51	726927	3492.107	25350.88	72.02954	
22.52	726914.4	3492.264	25363.31	72.02956	
22.53	726901.8	3492.42	25375.75	72.02957	
22.54	726889.2	3492.576	25388.18	72.02959	
22.55	726876.6	3492.732	25400.62	72.0296	
22.56	726864	3492.888	25413.05	72.02962	
22.57	726851.4	3493.044	25425.49	72.02963	
