--time	Susceptibles	Exposed	Infected	Recovered	Deaths	
15.7	601189.4	97813.89	10908.42	45858.26	72.00386	
15.71	600897.6	97983.34	10930.15	45958.9	72.00387	
15.72	600605.4	98152.95	10951.92	46059.72	72.00388	
15.73	600312.9	98322.7	10973.71	46160.72	72.00389	
15.74	600019.9	98492.61	10995.54	46261.91	72.0039	
15.75	599726.7	98662.67	11017.39	46363.27	72.00391	
15.76	599433	98832.87	11039.29	46464.82	72.00391	
15.77	599139	99003.23	11061.21	46566.54	72.00392	
15.78	598844.7	99173.73	11083.16	46668.45	72.00393	
15.79	598549.9	99344.38	11105.15	46770.53	72.00394	
15.8	598254.8	99515.18	11127.17	46872.8	72.00395	
15.81	597959.4	99686.13	11149.22	46975.25	72.00396	
15.82	597663.6	99857.23	11171.3	47077.89	72.00397	
15.83	597367.4	100028.5	11193.41	47180.7	72.00398	
15.84	597070.9	100199.9	11215.56	47283.7	72.00399	
15.85	596774	100371.4	11237.74	47386.88	72.004	
15.86	596476.7	100543.1	11259.95	47490.24	72.00401	
15.87	596179.1	100714.9	11282.19	47593.78	72.00402	
15.88	595881.2	100886.9	11304.47	47697.51	72.00403	
15.89	595582.8	101059	11326.77	47801.42	72.00404	
15.9	595284.1	101231.2	11349.11	47905.51	72.00404	
15.91	594985.1	101403.6	11371.48	48009.79	72.00405	
15.92	594685.7	101576.2	11393.88	48114.25	72.00406	
15.93	594385.9	101748.9	11416.32	48218.89	72.00407	
15.94	594085.8	101921.7	11438.78	48323.72	72.00408	
15.95	593785.3	102094.7	11461.28	48428.73	72.00409	
15.96	593484.5	102267.8	11483.81	48533.93	72.0041	
15.97	593183.3	102441	11506.37	48639.31	72.00411	
15.98	592881.7	102614.4	11528.97	48744.87	72.00412	
15.99	592579.8	102788	11551.59	48850.62	72.00413	
16	592277.6	102961.6	11574.25	48956.56	72.00414	
16.01	591974.9	103135.4	11596.94	49062.68	72.00415	
16.02	591672	103309.4	11619.66	49168.99	72.00416	
16.03	591368.6	103483.5	11642.42	49275.48	72.00417	
16.04	591064.9	103657.7	11665.2	49382.16	72.00418	
16.05	590760.9	103832.1	11688.02	49489.02	72.00419	
16.06	590456.5	104006.6	11710.87	49596.07	72.0042	
16.07	590151.8	104181.2	11733.75	49703.3	72.00421	
16.08	589846.7	104356	11756.67	49810.73	72.00422	
16.09	589541.2	104530.9	11779.61	49918.33	72.00423	
16.1	589235.4	104705.9	11802.59	50026.13	72.00424	
16.11	588929.2	104881.1	11825.6	50134.11	72.00425	
16.12	588622.7	105056.4	11848.64	50242.28	72.00426	
16.13	588315.8	105231.8	11871.71	50350.64	72.00427	
16.14	588008.6	105407.4	11894.82	50459.18	72.00428	
16.15	587701.1	105583.1	11917.96	50567.91	72.00429	
16.16	587393.1	105758.9	11941.13	50676.83	72.0043	
16.17	587084.9	105934.9	11964.33	50785.94	72.00431	
16.18	586776.2	106111	11987.56	50895.24	72.00432	
16.19	586467.3	106287.2	12010.82	51004.72	72.00433	
16.2	586157.9	106463.5	12034.12	51114.39	72.00434	
16.21	585848.3	106640	12057.45	51224.25	72.00435	
16.22	585538.2	106816.6	12080.81	51334.3	72.00436	
16.23	585227.9	106993.4	12104.2	51444.54	72.00437	
16.24	584917.2	107170.2	12127.63	51554.97	72.00438	
16.25	584606.1	107347.2	12151.08	51665.59	72.00439	
16.26	584294.7	107524.4	12174.57	51776.39	72.0044	
16.27	583982.9	107701.6	12198.09	51887.39	72.00441	
16.28	583670.8	107879	12221.64	51998.58	72.00442	
16.29	583358.4	108056.5	12245.23	52109.95	72.00443	
16.3	583045.5	108234.1	12268.84	52221.52	72.00444	
16.31	582732.4	108411.8	12292.49	52333.27	72.00445	
16.32	582418.9	108589.7	12316.17	52445.22	72.00446	
16.33	582105.1	108767.7	12339.88	52557.36	72.00447	
16.34	581790.9	108945.8	12363.62	52669.69	72.00448	
16.35	581476.4	109124	12387.4	52782.21	72.00449	
16.36	581161.5	109302.4	12411.2	52894.92	72.0045	
16.37	580846.3	109480.9	12435.04	53007.82	72.00451	
16.38	580530.7	109659.4	12458.91	53120.91	72.00452	
16.39	580214.8	109838.2	12482.81	53234.2	72.00453	
16.4	579898.6	110017	12506.74	53347.67	72.00454	
16.41	579582	110195.9	12530.71	53461.34	72.00455	
16.42	579265.1	110375	12554.71	53575.2	72.00456	
16.43	578947.8	110554.2	12578.73	53689.25	72.00457	
16.44	578630.2	110733.5	12602.79	53803.5	72.00458	
16.45	578312.3	110912.9	12626.89	53917.94	72.00459	
16.46	577994	111092.5	12651.01	54032.57	72.0046	
16.47	577675.3	111272.1	12675.16	54147.39	72.00461	
16.48	577356.4	111451.9	12699.35	54262.41	72.00462	
16.49	577037.1	111631.7	12723.57	54377.61	72.00463	
16.5	576717.4	111811.7	12747.82	54493.02	72.00464	
16.51	576397.5	111991.8	12772.1	54608.61	72.00465	
16.52	576077.1	112172	12796.41	54724.4	72.00467	
16.53	575756.5	112352.4	12820.76	54840.39	72.00468	
16.54	575435.5	112532.8	12845.13	54956.56	72.00469	
16.55	575114.2	112713.3	12869.54	55072.93	72.0047	
16.56	574792.5	112894	12893.98	55189.5	72.00471	
16.57	574470.5	113074.8	12918.45	55306.26	72.00472	
16.58	574148.2	113255.6	12942.95	55423.21	72.00473	
16.59	573825.5	113436.6	12967.49	55540.36	72.00474	
16.6	573502.5	113617.7	12992.05	55657.71	72.00475	
16.61	573179.2	113798.9	13016.65	55775.24	72.00476	
16.62	572855.5	113980.2	13041.28	55892.98	72.00477	
16.63	572531.5	114161.6	13065.93	56010.91	72.00478	
16.64	572207.2	114343.1	13090.63	56129.03	72.00479	
16.65	571882.6	114524.7	13115.35	56247.35	72.00481	
16.66	571557.6	114706.5	13140.1	56365.87	72.00482	
16.67	571232.2	114888.3	13164.89	56484.58	72.00483	
16.68	570906.6	115070.2	13189.7	56603.49	72.00484	
16.69	570580.6	115252.2	13214.55	56722.59	72.00485	
16.7	570254.3	115434.4	13239.43	56841.89	72.00486	
16.71	569927.7	115616.6	13264.34	56961.39	72.00487	
16.72	569600.7	115798.9	13289.28	57081.08	72.00488	
16.73	569273.4	115981.4	13314.25	57200.97	72.00489	
16.74	568945.8	116163.9	13339.26	57321.06	72.0049	
16.75	568617.9	116346.5	13364.29	57441.34	72.00491	
16.76	568289.6	116529.2	13389.36	57561.82	72.00493	
16.77	567961	116712	13414.46	57682.5	72.00494	
16.78	567632.1	116895	13439.59	57803.38	72.00495	
16.79	567302.8	117078	13464.75	57924.45	72.00496	
16.8	566973.3	117261.1	13489.94	58045.72	72.00497	
16.81	566643.4	117444.3	13515.16	58167.19	72.00498	
16.82	566313.2	117627.6	13540.41	58288.86	72.00499	
16.83	565982.6	117811	13565.7	58410.72	72.005	
16.84	565651.8	117994.4	13591.01	58532.78	72.00502	
16.85	565320.6	118178	13616.36	58655.05	72.00503	
16.86	564989.1	118361.7	13641.73	58777.51	72.00504	
16.87	564657.3	118545.4	13667.14	58900.17	72.00505	
16.88	564325.1	118729.3	13692.58	59023.02	72.00506	
16.89	563992.7	118913.2	13718.05	59146.08	72.00507	
16.9	563659.9	119097.2	13743.55	59269.33	72.00508	
16.91	563326.8	119281.3	13769.08	59392.79	72.0051	
16.92	562993.4	119465.5	13794.65	59516.44	72.00511	
16.93	562659.6	119649.8	13820.24	59640.3	72.00512	
16.94	562325.6	119834.2	13845.87	59764.35	72.00513	
16.95	561991.2	120018.6	13871.52	59888.6	72.00514	
16.96	561656.6	120203.2	13897.21	60013.06	72.00515	
16.97	561321.6	120387.8	13922.92	60137.71	72.00516	
16.98	560986.3	120572.5	13948.67	60262.56	72.00518	
16.99	560650.7	120757.3	13974.45	60387.61	72.00519	
17	560314.7	120942.1	14000.26	60512.87	72.0052	
17.01	559978.5	121127.1	14026.1	60638.32	72.00521	
17.02	559641.9	121312.1	14051.97	60763.98	72.00522	
17.03	559305.1	121497.2	14077.87	60889.83	72.00523	
17.04	558967.9	121682.4	14103.8	61015.89	72.00525	
17.05	558630.4	121867.7	14129.76	61142.14	72.00526	
17.06	558292.6	122053	14155.75	61268.6	72.00527	
17.07	557954.5	122238.5	14181.78	61395.26	72.00528	
17.08	557616.1	122424	14207.83	61522.12	72.00529	
17.09	557277.4	122609.5	14233.91	61649.18	72.0053	
17.1	556938.3	122795.2	14260.03	61776.45	72.00532	
17.11	556599	122980.9	14286.17	61903.91	72.00533	
17.12	556259.4	123166.7	14312.35	62031.58	72.00534	
17.13	555919.4	123352.6	14338.55	62159.45	72.00535	
17.14	555579.2	123538.5	14364.79	62287.52	72.00536	
17.15	555238.6	123724.5	14391.05	62415.8	72.00538	
17.16	554897.8	123910.6	14417.35	62544.27	72.00539	
17.17	554556.6	124096.8	14443.67	62672.95	72.0054	
17.18	554215.1	124283	14470.03	62801.83	72.00541	
17.19	553873.4	124469.3	14496.42	62930.91	72.00542	
17.2	553531.3	124655.6	14522.83	63060.2	72.00544	
17.21	553189	124842.1	14549.28	63189.69	72.00545	
17.22	552846.3	125028.6	14575.76	63319.38	72.00546	
17.23	552503.3	125215.1	14602.26	63449.28	72.00547	
17.24	552160.1	125401.7	14628.8	63579.38	72.00548	
17.25	551816.5	125588.4	14655.37	63709.68	72.0055	
17.26	551472.7	125775.2	14681.96	63840.18	72.00551	
17.27	551128.5	125962	14708.59	63970.89	72.00552	
17.28	550784.1	126148.9	14735.25	64101.81	72.00553	
17.29	550439.3	126335.8	14761.93	64232.92	72.00554	
17.3	550094.3	126522.8	14788.65	64364.24	72.00556	
17.31	549749	126709.9	14815.4	64495.77	72.00557	
17.32	549403.3	126897	14842.17	64627.5	72.00558	
17.33	549057.4	127084.2	14868.98	64759.43	72.00559	
17.34	548711.2	127271.4	14895.81	64891.57	72.00561	
17.35	548364.7	127458.7	14922.68	65023.91	72.00562	
17.36	548017.9	127646	14949.57	65156.45	72.00563	
17.37	547670.9	127833.4	14976.49	65289.21	72.00564	
17.38	547323.5	128020.9	15003.45	65422.16	72.00566	
17.39	546975.9	128208.4	15030.43	65555.32	72.00567	
17.4	546627.9	128396	15057.44	65688.69	72.00568	
17.41	546279.7	128583.6	15084.48	65822.26	72.00569	
17.42	545931.2	128771.2	15111.56	65956.03	72.00571	
17.43	545582.4	128959	15138.66	66090.01	72.00572	
17.44	545233.3	129146.7	15165.79	66224.2	72.00573	
17.45	544883.9	129334.5	15192.94	66358.59	72.00574	
17.46	544534.3	129522.4	15220.13	66493.19	72.00576	
17.47	544184.3	129710.3	15247.35	66627.99	72.00577	
17.48	543834.1	129898.3	15274.6	66763	72.00578	
17.49	543483.6	130086.3	15301.87	66898.22	72.00579	
17.5	543132.8	130274.3	15329.18	67033.64	72.00581	
17.51	542781.8	130462.4	15356.51	67169.26	72.00582	
17.52	542430.4	130650.6	15383.88	67305.09	72.00583	
17.53	542078.8	130838.8	15411.27	67441.13	72.00585	
17.54	541726.9	131027	15438.69	67577.38	72.00586	
17.55	541374.8	131215.3	15466.14	67713.83	72.00587	
17.56	541022.3	131403.6	15493.62	67850.49	72.00588	
17.57	540669.6	131591.9	15521.12	67987.35	72.0059	
17.58	540316.6	131780.3	15548.66	68124.42	72.00591	
17.59	539963.3	131968.8	15576.23	68261.7	72.00592	
17.6	539609.8	132157.2	15603.82	68399.19	72.00594	
17.61	539256	132345.7	15631.44	68536.88	72.00595	
17.62	538901.9	132534.3	15659.09	68674.78	72.00596	
17.63	538547.5	132722.8	15686.77	68812.88	72.00597	
17.64	538192.9	132911.4	15714.48	68951.2	72.00599	
17.65	537838	133100.1	15742.22	69089.72	72.006	
17.66	537482.8	133288.8	15769.98	69228.44	72.00601	
17.67	537127.4	133477.5	15797.78	69367.38	72.00603	
17.68	536771.7	133666.2	15825.6	69506.52	72.00604	
17.69	536415.7	133855	15853.45	69645.87	72.00605	
17.7	536059.4	134043.8	15881.33	69785.43	72.00607	
17.71	535702.9	134232.6	15909.24	69925.2	72.00608	
17.72	535346.2	134421.5	15937.17	70065.17	72.00609	
17.73	534989.1	134610.4	15965.13	70205.35	72.00611	
17.74	534631.9	134799.3	15993.12	70345.74	72.00612	
17.75	534274.3	134988.2	16021.14	70486.34	72.00613	
17.76	533916.5	135177.2	16049.19	70627.15	72.00615	
17.77	533558.4	135366.2	16077.27	70768.16	72.00616	
17.78	533200.1	135555.2	16105.37	70909.38	72.00617	
17.79	532841.5	135744.2	16133.5	71050.81	72.00619	
17.8	532482.6	135933.3	16161.66	71192.45	72.0062	
17.81	532123.5	136122.3	16189.85	71334.3	72.00621	
17.82	531764.1	136311.4	16218.06	71476.36	72.00623	
17.83	531404.5	136500.5	16246.31	71618.62	72.00624	
17.84	531044.6	136689.7	16274.58	71761.1	72.00625	
17.85	530684.5	136878.8	16302.87	71903.78	72.00627	
17.86	530324.1	137068	16331.2	72046.67	72.00628	
17.87	529963.5	137257.2	16359.55	72189.77	72.00629	
17.88	529602.6	137446.4	16387.93	72333.08	72.00631	
17.89	529241.5	137635.6	16416.34	72476.6	72.00632	
17.9	528880.1	137824.8	16444.77	72620.33	72.00633	
17.91	528518.4	138014.1	16473.24	72764.26	72.00635	
17.92	528156.5	138203.3	16501.73	72908.41	72.00636	
17.93	527794.4	138392.6	16530.24	73052.76	72.00638	
17.94	527432	138581.9	16558.79	73197.33	72.00639	
17.95	527069.4	138771.1	16587.36	73342.1	72.0064	
17.96	526706.5	138960.4	16615.96	73487.09	72.00642	
17.97	526343.4	139149.7	16644.58	73632.28	72.00643	
17.98	525980	139339	16673.23	73777.69	72.00644	
17.99	525616.4	139528.3	16701.91	73923.3	72.00646	
18	525252.6	139717.7	16730.62	74069.12	72.00647	
18.01	524888.5	139907	16759.35	74215.15	72.00649	
18.02	524524.2	140096.3	16788.11	74361.4	72.0065	
18.03	524159.6	140285.6	16816.9	74507.85	72.00651	
18.04	523794.8	140475	16845.71	74654.51	72.00653	
18.05	523429.8	140664.3	16874.55	74801.38	72.00654	
18.06	523064.5	140853.6	16903.41	74948.47	72.00656	
18.07	522699	141043	16932.31	75095.76	72.00657	
18.08	522333.2	141232.3	16961.23	75243.26	72.00658	
18.09	521967.2	141421.6	16990.17	75390.98	72.0066	
18.1	521601	141610.9	17019.14	75538.9	72.00661	
18.11	521234.6	141800.3	17048.14	75687.03	72.00663	
18.12	520867.9	141989.6	17077.17	75835.38	72.00664	
18.13	520501	142178.9	17106.22	75983.93	72.00665	
18.14	520133.8	142368.2	17135.29	76132.7	72.00667	
18.15	519766.5	142557.5	17164.39	76281.67	72.00668	
18.16	519398.9	142746.7	17193.52	76430.86	72.0067	
18.17	519031	142936	17222.68	76580.26	72.00671	
18.18	518663	143125.3	17251.86	76729.87	72.00673	
18.19	518294.7	143314.5	17281.06	76879.68	72.00674	
18.2	517926.2	143503.8	17310.3	77029.71	72.00675	
18.21	517557.5	143693	17339.55	77179.95	72.00677	
18.22	517188.5	143882.2	17368.84	77330.4	72.00678	
18.23	516819.4	144071.4	17398.15	77481.07	72.0068	
18.24	516450	144260.6	17427.48	77631.94	72.00681	
18.25	516080.3	144449.8	17456.84	77783.02	72.00683	
18.26	515710.5	144638.9	17486.23	77934.32	72.00684	
18.27	515340.5	144828.1	17515.64	78085.82	72.00686	
18.28	514970.2	145017.2	17545.07	78237.54	72.00687	
18.29	514599.7	145206.3	17574.54	78389.47	72.00688	
18.3	514229	145395.3	17604.02	78541.61	72.0069	
18.31	513858.1	145584.4	17633.54	78693.96	72.00691	
18.32	513487	145773.4	17663.07	78846.52	72.00693	
18.33	513115.6	145962.4	17692.63	78999.29	72.00694	
18.34	512744.1	146151.4	17722.22	79152.28	72.00696	
18.35	512372.3	146340.4	17751.83	79305.47	72.00697	
18.36	512000.3	146529.3	17781.47	79458.88	72.00699	
18.37	511628.1	146718.2	17811.13	79612.5	72.007	
18.38	511255.8	146907.1	17840.82	79766.33	72.00702	
18.39	510883.2	147095.9	17870.53	79920.37	72.00703	
18.4	510510.3	147284.8	17900.26	80074.62	72.00705	
18.41	510137.3	147473.6	17930.02	80229.08	72.00706	
18.42	509764.1	147662.3	17959.81	80383.76	72.00708	
18.43	509390.7	147851	17989.62	80538.65	72.00709	
18.44	509017.1	148039.7	18019.45	80693.75	72.00711	
18.45	508643.2	148228.4	18049.31	80849.06	72.00712	
18.46	508269.2	148417	18079.19	81004.58	72.00714	
18.47	507895	148605.6	18109.1	81160.31	72.00715	
18.48	507520.6	148794.1	18139.03	81316.26	72.00717	
18.49	507145.9	148982.7	18168.98	81472.41	72.00718	
18.5	506771.1	149171.1	18198.96	81628.78	72.0072	
18.51	506396.1	149359.6	18228.96	81785.36	72.00721	
18.52	506020.9	149548	18258.98	81942.15	72.00723	
18.53	505645.5	149736.3	18289.03	82099.15	72.00724	
18.54	505269.9	149924.6	18319.11	82256.37	72.00726	
18.55	504894.1	150112.9	18349.2	82413.8	72.00727	
18.56	504518.1	150301.1	18379.32	82571.44	72.00729	
18.57	504141.9	150489.3	18409.47	82729.29	72.0073	
18.58	503765.6	150677.5	18439.64	82887.35	72.00732	
18.59	503389	150865.5	18469.83	83045.62	72.00733	
18.6	503012.3	151053.6	18500.04	83204.11	72.00735	
18.61	502635.3	151241.6	18530.28	83362.8	72.00736	
18.62	502258.2	151429.5	18560.54	83521.71	72.00738	
18.63	501880.9	151617.4	18590.82	83680.83	72.00739	
18.64	501503.4	151805.3	18621.13	83840.17	72.00741	
18.65	501125.8	151993.1	18651.46	83999.71	72.00743	
18.66	500747.9	152180.8	18681.81	84159.47	72.00744	
18.67	500369.9	152368.5	18712.18	84319.44	72.00746	
18.68	499991.7	152556.1	18742.58	84479.62	72.00747	
18.69	499613.3	152743.7	18773	84640.01	72.00749	
18.7	499234.7	152931.2	18803.44	84800.61	72.0075	
18.71	498856	153118.7	18833.91	84961.43	72.00752	
18.72	498477.1	153306.1	18864.4	85122.46	72.00753	
18.73	498098	153493.4	18894.91	85283.69	72.00755	
18.74	497718.7	153680.7	18925.44	85445.15	72.00757	
18.75	497339.3	153867.9	18956	85606.81	72.00758	
18.76	496959.7	154055.1	18986.57	85768.68	72.0076	
18.77	496579.9	154242.2	19017.17	85930.77	72.00761	
18.78	496199.9	154429.2	19047.79	86093.07	72.00763	
18.79	495819.8	154616.2	19078.44	86255.58	72.00764	
18.8	495439.5	154803.1	19109.1	86418.3	72.00766	
18.81	495059	154989.9	19139.79	86581.23	72.00768	
18.82	494678.4	155176.7	19170.5	86744.38	72.00769	
18.83	494297.6	155363.4	19201.23	86907.74	72.00771	
18.84	493916.7	155550	19231.98	87071.31	72.00772	
18.85	493535.6	155736.6	19262.75	87235.09	72.00774	
18.86	493154.3	155923.1	19293.55	87399.08	72.00776	
18.87	492772.8	156109.5	19324.36	87563.28	72.00777	
18.88	492391.2	156295.8	19355.2	87727.7	72.00779	
18.89	492009.5	156482.1	19386.06	87892.33	72.0078	
18.9	491627.6	156668.3	19416.94	88057.16	72.00782	
18.91	491245.5	156854.4	19447.84	88222.22	72.00784	
18.92	490863.3	157040.5	19478.76	88387.48	72.00785	
18.93	490480.9	157226.5	19509.71	88552.95	72.00787	
18.94	490098.3	157412.3	19540.67	88718.64	72.00789	
18.95	489715.6	157598.2	19571.65	88884.53	72.0079	
18.96	489332.8	157783.9	19602.66	89050.64	72.00792	
18.97	488949.8	157969.5	19633.69	89216.96	72.00793	
18.98	488566.7	158155.1	19664.73	89383.49	72.00795	
18.99	488183.4	158340.6	19695.8	89550.24	72.00797	
19	487799.9	158526	19726.89	89717.19	72.00798	
19.01	487416.3	158711.3	19757.99	89884.36	72.008	
19.02	487032.6	158896.5	19789.12	90051.73	72.00802	
19.03	486648.7	159081.7	19820.27	90219.32	72.00803	
19.04	486264.7	159266.7	19851.44	90387.12	72.00805	
19.05	485880.5	159451.7	19882.63	90555.13	72.00807	
19.06	485496.2	159636.6	19913.83	90723.36	72.00808	
19.07	485111.8	159821.4	19945.06	90891.79	72.0081	
19.08	484727.2	160006.1	19976.31	91060.44	72.00811	
19.09	484342.4	160190.7	20007.57	91229.29	72.00813	
19.1	483957.6	160375.2	20038.86	91398.36	72.00815	
19.11	483572.6	160559.6	20070.17	91567.64	72.00816	
19.12	483187.4	160743.9	20101.49	91737.13	72.00818	
19.13	482802.2	160928.2	20132.84	91906.83	72.0082	
19.14	482416.8	161112.3	20164.2	92076.74	72.00821	
19.15	482031.2	161296.3	20195.59	92246.86	72.00823	
19.16	481645.6	161480.3	20226.99	92417.19	72.00825	
19.17	481259.8	161664.1	20258.41	92587.74	72.00826	
19.18	480873.8	161847.8	20289.85	92758.49	72.00828	
19.19	480487.8	162031.5	20321.31	92929.46	72.0083	
19.2	480101.6	162215	20352.79	93100.63	72.00832	
19.21	479715.3	162398.4	20384.28	93272.02	72.00833	
19.22	479328.8	162581.7	20415.8	93443.62	72.00835	
19.23	478942.3	162765	20447.33	93615.42	72.00837	
19.24	478555.6	162948.1	20478.88	93787.44	72.00838	
19.25	478168.8	163131.1	20510.46	93959.67	72.0084	
19.26	477781.9	163314	20542.04	94132.11	72.00842	
19.27	477394.8	163496.8	20573.65	94304.76	72.00843	
19.28	477007.7	163679.4	20605.28	94477.62	72.00845	
19.29	476620.4	163862	20636.92	94650.69	72.00847	
19.3	476233	164044.5	20668.58	94823.97	72.00849	
19.31	475845.5	164226.8	20700.26	94997.46	72.0085	
19.32	475457.8	164409	20731.96	95171.16	72.00852	
19.33	475070.1	164591.2	20763.67	95345.07	72.00854	
19.34	474682.2	164773.2	20795.4	95519.19	72.00855	
19.35	474294.3	164955	20827.15	95693.53	72.00857	
19.36	473906.2	165136.8	20858.92	95868.07	72.00859	
19.37	473518	165318.5	20890.7	96042.82	72.00861	
19.38	473129.7	165500	20922.5	96217.78	72.00862	
19.39	472741.3	165681.4	20954.32	96392.95	72.00864	
19.4	472352.8	165862.7	20986.16	96568.33	72.00866	
19.41	471964.2	166043.9	21018.01	96743.92	72.00868	
19.42	471575.5	166224.9	21049.88	96919.71	72.00869	
19.43	471186.7	166405.8	21081.76	97095.72	72.00871	
19.44	470797.7	166586.6	21113.67	97271.94	72.00873	
19.45	470408.7	166767.3	21145.59	97448.37	72.00875	
19.46	470019.6	166947.9	21177.52	97625	72.00876	
19.47	469630.4	167128.3	21209.47	97801.85	72.00878	
19.48	469241.1	167308.6	21241.44	97978.9	72.0088	
19.49	468851.7	167488.7	21273.43	98156.17	72.00882	
19.5	468462.1	167668.8	21305.43	98333.64	72.00883	
19.51	468072.5	167848.7	21337.45	98511.32	72.00885	
19.52	467682.9	168028.4	21369.48	98689.21	72.00887	
19.53	467293.1	168208.1	21401.53	98867.31	72.00889	
19.54	466903.2	168387.6	21433.59	99045.62	72.0089	
19.55	466513.2	168567	21465.67	99224.13	72.00892	
19.56	466123.2	168746.2	21497.77	99402.86	72.00894	
19.57	465733	168925.3	21529.88	99581.79	72.00896	
19.58	465342.8	169104.3	21562.01	99760.93	72.00898	
19.59	464952.5	169283.1	21594.15	99940.28	72.00899	
19.6	464562.1	169461.8	21626.31	100119.8	72.00901	
19.61	464171.6	169640.3	21658.48	100299.6	72.00903	
19.62	463781	169818.7	21690.67	100479.6	72.00905	
19.63	463390.4	169997	21722.87	100659.8	72.00907	
19.64	462999.6	170175.1	21755.09	100840.1	72.00908	
19.65	462608.8	170353.1	21787.33	101020.7	72.0091	
19.66	462218	170530.9	21819.57	101201.6	72.00912	
19.67	461827	170708.6	21851.83	101382.6	72.00914	
19.68	461436	170886.1	21884.11	101563.8	72.00916	
19.69	461044.8	171063.5	21916.4	101745.2	72.00917	
19.7	460653.7	171240.8	21948.71	101926.8	72.00919	
19.71	460262.4	171417.9	21981.03	102108.7	72.00921	
19.72	459871.1	171594.8	22013.36	102290.7	72.00923	
19.73	459479.7	171771.6	22045.71	102473	72.00925	
19.74	459088.2	171948.3	22078.07	102655.5	72.00927	
19.75	458696.7	172124.8	22110.44	102838.1	72.00928	
19.76	458305.1	172301.1	22142.83	103021	72.0093	
19.77	457913.4	172477.3	22175.24	103204.1	72.00932	
19.78	457521.7	172653.3	22207.65	103387.4	72.00934	
19.79	457129.9	172829.2	22240.08	103570.9	72.00936	
